result_id,season_name,season_id,matchday_number,event_id,home_team,away_team,home_goals,away_goals,total_goals,o15,o25,u25,u35,gg,ng,has_core_odds,has_league_snapshot,over_15,over_25,under_25,under_35,gg_yes,ng_yes,home_win,draw,away_win
56746,VFLM 5231,vf:season:3095391,11,vf:season:3095391:11:Tottenham:Leeds,Tottenham,Leeds,4,1,5,1.4,2.25,1.55,1.2,2.4,1.5,True,True,True,True,False,False,True,False,True,False,False
177987,VFLM 5231,vf:season:3095391,11,vf:match:season:vflm5231:md:11:WestHam:CrystalPalace,West Ham,Crystal Palace,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
56741,VFLM 5231,vf:season:3095391,11,vf:season:3095391:11:West Ham:Aston Villa,West Ham,Aston Villa,0,1,1,1.3,2.05,1.7,1.22,1.75,1.95,True,True,False,False,True,True,False,True,False,False,True
56739,VFLM 5231,vf:season:3095391,11,vf:season:3095391:11:Wolverhampton:Chelsea,Wolverhampton,Chelsea,1,3,4,1.1,1.45,2.6,1.5,1.5,2.5,True,True,True,True,False,False,True,False,False,False,True
56753,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Aston Villa:Bournemouth,Aston Villa,Bournemouth,3,1,4,1.3,2.0,1.7,1.25,2.3,1.55,True,True,True,True,False,False,True,False,True,False,False
177979,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:AstonVilla:Fulham,Aston Villa,Fulham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
177978,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:Brighton:Everton,Brighton,Everton,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
56749,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Brighton:Fulham,Brighton,Fulham,1,0,1,1.45,2.3,1.55,1.18,2.35,1.55,True,True,False,False,True,True,False,True,True,False,False
56752,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Chelsea:London Guns,Chelsea,London Guns,0,2,2,1.2,1.6,2.2,1.5,1.6,2.2,True,True,True,False,True,True,False,True,False,False,True
177975,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:Chelsea:Liverpool,Chelsea,Liverpool,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
56754,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Crystal Palace:Newcastle,Crystal Palace,Newcastle,3,3,6,1.3,1.9,1.8,1.25,1.75,1.95,True,True,True,True,False,False,True,False,False,True,False
177974,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:CrystalPalace:LondonGuns,Crystal Palace,London Guns,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
56747,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Everton:Manchester Blue,Everton,Manchester Blue,0,0,0,1.3,1.9,1.8,1.3,1.9,1.85,True,True,False,False,True,True,False,True,False,True,False
56750,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Leeds:Wolverhampton,Leeds,Wolverhampton,1,1,2,1.4,2.2,1.6,1.2,2.0,1.7,True,True,True,False,True,True,True,False,False,True,False
56751,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Liverpool:Tottenham,Liverpool,Tottenham,1,3,4,1.22,1.8,1.9,1.35,1.9,1.8,True,True,True,True,False,False,True,False,False,False,True
177976,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:ManchesterBlue:WestHam,Manchester Blue,West Ham,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
177980,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:ManchesterRed:Bournemouth,Manchester Red,Bournemouth,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
56748,VFLM 5231,vf:season:3095391,12,vf:season:3095391:12:Manchester Red:West Ham,Manchester Red,West Ham,3,1,4,1.2,1.6,2.2,1.45,1.75,1.95,True,True,True,True,False,False,True,False,True,False,False
177977,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:Tottenham:Newcastle,Tottenham,Newcastle,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177973,VFLM 5231,vf:season:3095391,12,vf:match:season:vflm5231:md:12:Wolverhampton:Leeds,Wolverhampton,Leeds,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177966,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Bournemouth:Chelsea,Bournemouth,Chelsea,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
177971,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Everton:ManchesterRed,Everton,Manchester Red,0,3,3,,,,,,,False,True,True,True,False,True,False,True,False,False,True
56755,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Fulham:Crystal Palace,Fulham,Crystal Palace,1,0,1,1.4,2.2,1.6,1.18,1.95,1.75,True,True,False,False,True,True,False,True,True,False,False
177970,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Fulham:Wolverhampton,Fulham,Wolverhampton,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
177968,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Leeds:CrystalPalace,Leeds,Crystal Palace,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
177965,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Liverpool:AstonVilla,Liverpool,Aston Villa,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177969,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:LondonGuns:ManchesterBlue,London Guns,Manchester Blue,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
56756,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:London Guns:Leeds,London Guns,Leeds,4,1,5,1.3,1.9,1.8,1.3,2.2,1.6,True,True,True,True,False,False,True,False,True,False,False
56758,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Manchester Blue:Bournemouth,Manchester Blue,Bournemouth,1,1,2,1.15,1.55,2.3,1.5,2.05,1.7,True,True,True,False,True,True,True,False,False,True,False
56757,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Manchester Red:Aston Villa,Manchester Red,Aston Villa,0,3,3,1.4,2.25,1.6,1.2,2.15,1.6,True,True,True,True,False,True,False,True,False,False,True
56759,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Newcastle:Chelsea,Newcastle,Chelsea,0,1,1,1.2,1.7,2.05,1.35,1.75,1.95,True,True,False,False,True,True,False,True,False,False,True
177967,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:Newcastle:Brighton,Newcastle,Brighton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56762,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Tottenham:Everton,Tottenham,Everton,4,0,4,1.4,2.35,1.55,1.15,2.1,1.65,True,True,True,True,False,False,False,True,True,False,False
177972,VFLM 5231,vf:season:3095391,13,vf:match:season:vflm5231:md:13:WestHam:Tottenham,West Ham,Tottenham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
56760,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:West Ham:Brighton,West Ham,Brighton,0,1,1,1.35,2.05,1.7,1.3,1.75,2.0,True,True,False,False,True,True,False,True,False,False,True
56761,VFLM 5231,vf:season:3095391,13,vf:season:3095391:13:Wolverhampton:Liverpool,Wolverhampton,Liverpool,3,1,4,1.18,1.6,2.2,1.5,1.65,2.05,True,True,True,True,False,False,True,False,True,False,False
177957,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:AstonVilla:Bournemouth,Aston Villa,Bournemouth,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
56766,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Aston Villa:Manchester Blue,Aston Villa,Manchester Blue,2,1,3,1.25,1.85,1.85,1.3,1.7,2.05,True,True,True,True,False,True,True,False,True,False,False
56769,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Bournemouth:Tottenham,Bournemouth,Tottenham,2,2,4,1.35,2.1,1.65,1.25,2.05,1.7,True,True,True,True,False,False,True,False,False,True,False
56767,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Brighton:Manchester Red,Brighton,Manchester Red,0,4,4,1.3,2.0,1.75,1.25,2.0,1.75,True,True,True,True,False,False,False,True,False,False,True
56768,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Chelsea:Fulham,Chelsea,Fulham,2,1,3,1.25,1.9,1.8,1.3,2.3,1.55,True,True,True,True,False,True,True,False,True,False,False
177960,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:Chelsea:Everton,Chelsea,Everton,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
56764,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Crystal Palace:West Ham,Crystal Palace,West Ham,1,1,2,1.22,1.65,2.1,1.4,1.65,2.15,True,True,True,False,True,True,True,False,False,True,False
177964,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:CrystalPalace:Fulham,Crystal Palace,Fulham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56765,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Everton:Wolverhampton,Everton,Wolverhampton,2,0,2,1.3,1.95,1.75,1.25,1.95,1.8,True,True,True,False,True,True,False,True,True,False,False
56763,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Leeds:Newcastle,Leeds,Newcastle,1,0,1,1.5,2.6,1.45,1.14,2.3,1.55,True,True,False,False,True,True,False,True,True,False,False
56770,VFLM 5231,vf:season:3095391,14,vf:season:3095391:14:Liverpool:London Guns,Liverpool,London Guns,0,1,1,1.2,1.65,2.1,1.4,1.65,2.15,True,True,False,False,True,True,False,True,False,False,True
177962,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:ManchesterBlue:Leeds,Manchester Blue,Leeds,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
177959,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:ManchesterRed:Newcastle,Manchester Red,Newcastle,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
177961,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:Tottenham:Brighton,Tottenham,Brighton,0,3,3,,,,,,,False,True,True,True,False,True,False,True,False,False,True
177958,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:WestHam:LondonGuns,West Ham,London Guns,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
177963,VFLM 5231,vf:season:3095391,14,vf:match:season:vflm5231:md:14:Wolverhampton:Liverpool,Wolverhampton,Liverpool,3,3,6,,,,,,,False,True,True,True,False,False,True,False,False,True,False
177956,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Bournemouth:Wolverhampton,Bournemouth,Wolverhampton,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
56776,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Brighton:Aston Villa,Brighton,Aston Villa,1,1,2,1.4,2.3,1.55,1.18,2.0,1.75,True,True,True,False,True,True,True,False,False,True,False
177952,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Brighton:ManchesterRed,Brighton,Manchester Red,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
177954,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Everton:AstonVilla,Everton,Aston Villa,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
56777,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Fulham:Leeds,Fulham,Leeds,1,0,1,1.75,3.15,1.3,1.08,2.5,1.45,True,True,False,False,True,True,False,True,True,False,False
177949,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Fulham:ManchesterBlue,Fulham,Manchester Blue,0,4,4,,,,,,,False,True,True,True,False,False,False,True,False,False,True
177953,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Leeds:WestHam,Leeds,West Ham,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
177950,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Liverpool:CrystalPalace,Liverpool,Crystal Palace,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
177955,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:LondonGuns:Tottenham,London Guns,Tottenham,4,2,6,,,,,,,False,True,True,True,False,False,True,False,True,False,False
56774,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:London Guns:Everton,London Guns,Everton,1,1,2,1.3,2.05,1.7,1.25,1.9,1.8,True,True,True,False,True,True,True,False,False,True,False
56778,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Manchester Red:Crystal Palace,Manchester Red,Crystal Palace,0,0,0,1.16,1.65,2.15,1.45,2.0,1.7,True,True,False,False,True,True,False,True,False,True,False
56773,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Newcastle:Liverpool,Newcastle,Liverpool,1,4,5,1.3,2.0,1.75,1.25,1.95,1.75,True,True,True,True,False,False,True,False,False,False,True
177951,VFLM 5231,vf:season:3095391,15,vf:match:season:vflm5231:md:15:Newcastle:Chelsea,Newcastle,Chelsea,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
56775,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Tottenham:Manchester Blue,Tottenham,Manchester Blue,3,3,6,1.16,1.65,2.15,1.45,1.5,2.35,True,True,True,True,False,False,True,False,False,True,False
56772,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:West Ham:Chelsea,West Ham,Chelsea,1,0,1,1.14,1.55,2.35,1.55,1.5,2.4,True,True,False,False,True,True,False,True,True,False,False
56771,VFLM 5231,vf:season:3095391,15,vf:season:3095391:15:Wolverhampton:Bournemouth,Wolverhampton,Bournemouth,1,1,2,1.18,1.65,2.1,1.45,1.75,1.95,True,True,True,False,True,True,True,False,False,True,False
56784,VFLM 5231,vf:season:3095391,16,vf:match:1403484388,Aston Villa,Tottenham,2,1,3,1.45,2.55,1.45,1.15,2.15,1.6,True,True,True,True,False,True,True,False,True,False,False
56783,VFLM 5231,vf:season:3095391,16,vf:match:1403484387,Brighton,Crystal Palace,1,1,2,1.25,1.85,1.85,1.3,1.8,1.95,True,True,True,False,True,True,True,False,False,True,False
177934,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:CrystalPalace:ManchesterRed,Crystal Palace,Manchester Red,1,3,4,,,,,,,False,True,True,True,False,False,True,False,False,False,True
56781,VFLM 5231,vf:season:3095391,16,vf:match:1403484385,Fulham,Liverpool,0,4,4,1.45,2.4,1.5,1.18,2.45,1.5,True,True,True,True,False,False,False,True,False,False,True
177937,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:Leeds:Bournemouth,Leeds,Bournemouth,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
177938,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:LondonGuns:Everton,London Guns,Everton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56782,VFLM 5231,vf:season:3095391,16,vf:match:1403484386,London Guns,Bournemouth,1,1,2,1.16,1.6,2.25,1.45,1.95,1.75,True,True,True,False,True,True,True,False,False,True,False
177939,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:ManchesterBlue:Brighton,Manchester Blue,Brighton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56779,VFLM 5231,vf:season:3095391,16,vf:match:1403484383,Manchester Red,Chelsea,1,0,1,1.2,1.8,1.9,1.35,1.6,2.15,True,True,False,False,True,True,False,True,True,False,False
56780,VFLM 5231,vf:season:3095391,16,vf:match:1403484384,Newcastle,Everton,1,0,1,1.55,2.6,1.45,1.12,2.15,1.6,True,True,False,False,True,True,False,True,True,False,False
177935,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:WestHam:Newcastle,West Ham,Newcastle,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
56786,VFLM 5231,vf:season:3095391,16,vf:match:1403484390,West Ham,Leeds,2,1,3,1.35,2.2,1.6,1.18,2.0,1.75,True,True,True,True,False,True,True,False,True,False,False
56785,VFLM 5231,vf:season:3095391,16,vf:match:1403484389,Wolverhampton,Manchester Blue,2,2,4,1.08,1.45,2.55,1.65,1.45,2.6,True,True,True,True,False,False,True,False,False,True,False
177940,VFLM 5231,vf:season:3095391,16,vf:match:season:vflm5231:md:16:Wolverhampton:Chelsea,Wolverhampton,Chelsea,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
177929,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:AstonVilla:Wolverhampton,Aston Villa,Wolverhampton,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
177930,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Bournemouth:Fulham,Bournemouth,Fulham,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
56793,VFLM 5231,vf:season:3095391,17,vf:match:1403484398,Bournemouth,Newcastle,2,0,2,1.35,2.15,1.65,1.22,1.9,1.85,True,True,True,False,True,True,False,True,True,False,False
177932,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Brighton:WestHam,Brighton,West Ham,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
56791,VFLM 5231,vf:season:3095391,17,vf:match:1403484396,Chelsea,Brighton,2,3,5,1.25,1.85,1.85,1.35,1.9,1.8,True,True,True,True,False,False,True,False,False,False,True
177927,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Chelsea:CrystalPalace,Chelsea,Crystal Palace,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
56787,VFLM 5231,vf:season:3095391,17,vf:match:1403484392,Crystal Palace,Aston Villa,0,3,3,1.3,1.85,1.85,1.3,1.8,1.9,True,True,True,True,False,True,False,True,False,False,True
177928,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Everton:Leeds,Everton,Leeds,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
56788,VFLM 5231,vf:season:3095391,17,vf:match:1403484393,Everton,Fulham,1,2,3,1.55,2.75,1.4,1.12,2.55,1.45,True,True,True,True,False,True,True,False,False,False,True
56789,VFLM 5231,vf:season:3095391,17,vf:match:1403484394,Leeds,Manchester Red,1,1,2,1.55,2.5,1.5,1.15,2.4,1.5,True,True,True,False,True,True,True,False,False,True,False
56792,VFLM 5231,vf:season:3095391,17,vf:match:1403484397,Liverpool,West Ham,2,2,4,1.18,1.65,2.1,1.4,1.9,1.8,True,True,True,True,False,False,True,False,False,True,False
56794,VFLM 5231,vf:season:3095391,17,vf:match:1403484391,Manchester Blue,London Guns,4,2,6,1.1,1.4,2.8,1.7,1.4,2.65,True,True,True,True,False,False,True,False,True,False,False
177925,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:ManchesterRed:ManchesterBlue,Manchester Red,Manchester Blue,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177926,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Newcastle:LondonGuns,Newcastle,London Guns,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
177931,VFLM 5231,vf:season:3095391,17,vf:match:season:vflm5231:md:17:Tottenham:Liverpool,Tottenham,Liverpool,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
56790,VFLM 5231,vf:season:3095391,17,vf:match:1403484395,Tottenham,Wolverhampton,4,0,4,1.16,1.55,2.3,1.45,1.65,2.1,True,True,True,True,False,False,False,True,True,False,False
56796,VFLM 5231,vf:season:3095391,18,vf:match:1403484400,Aston Villa,Wolverhampton,2,0,2,1.22,1.8,1.9,1.35,1.8,1.9,True,True,True,False,True,True,False,True,True,False,False
56800,VFLM 5231,vf:season:3095391,18,vf:match:1403484404,Brighton,Leeds,3,0,3,1.6,2.7,1.4,1.12,2.5,1.45,True,True,True,True,False,True,False,True,True,False,False
177920,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:CrystalPalace:AstonVilla,Crystal Palace,Aston Villa,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56798,VFLM 5231,vf:season:3095391,18,vf:match:1403484402,Crystal Palace,Chelsea,0,2,2,1.18,1.6,2.2,1.45,1.65,2.1,True,True,True,False,True,True,False,True,False,False,True
177923,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:Fulham:Everton,Fulham,Everton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
56801,VFLM 5231,vf:season:3095391,18,vf:match:1403484405,Fulham,Bournemouth,0,3,3,1.5,2.5,1.45,1.15,2.2,1.6,True,True,True,True,False,True,False,True,False,False,True
177922,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:Leeds:Newcastle,Leeds,Newcastle,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
177918,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:Liverpool:Bournemouth,Liverpool,Bournemouth,4,1,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177917,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:LondonGuns:Brighton,London Guns,Brighton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
56797,VFLM 5231,vf:season:3095391,18,vf:match:1403484401,London Guns,Tottenham,1,2,3,1.22,1.7,2.05,1.45,1.65,2.15,True,True,True,True,False,True,True,False,False,False,True
177919,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:ManchesterBlue:Chelsea,Manchester Blue,Chelsea,2,3,5,,,,,,,False,True,True,True,False,False,True,False,False,False,True
56802,VFLM 5231,vf:season:3095391,18,vf:match:1403484406,Manchester Red,Liverpool,2,0,2,1.35,1.95,1.75,1.25,1.85,1.85,True,True,True,False,True,True,False,True,True,False,False
56799,VFLM 5231,vf:season:3095391,18,vf:match:1403484403,Newcastle,Manchester Blue,2,0,2,1.22,1.7,2.05,1.35,1.7,2.0,True,True,True,False,True,True,False,True,True,False,False
177921,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:WestHam:ManchesterRed,West Ham,Manchester Red,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
56795,VFLM 5231,vf:season:3095391,18,vf:match:1403484399,West Ham,Everton,0,1,1,1.35,2.25,1.6,1.2,1.85,1.85,True,True,False,False,True,True,False,True,False,False,True
177924,VFLM 5231,vf:season:3095391,18,vf:match:season:vflm5231:md:18:Wolverhampton:Tottenham,Wolverhampton,Tottenham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
177912,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:AstonVilla:ManchesterBlue,Aston Villa,Manchester Blue,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
56806,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Bournemouth:West Ham,Bournemouth,West Ham,0,1,1,1.3,1.95,1.8,1.3,1.75,1.95,True,True,False,False,True,True,False,True,False,False,True
177913,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Brighton:Leeds,Brighton,Leeds,2,3,5,,,,,,,False,True,True,True,False,False,True,False,False,False,True
56807,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Chelsea:Aston Villa,Chelsea,Aston Villa,5,1,6,1.3,1.9,1.8,1.3,1.75,2.0,True,True,True,True,False,False,True,False,True,False,False
177909,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Chelsea:WestHam,Chelsea,West Ham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
56810,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Everton:Manchester Red,Everton,Manchester Red,0,4,4,1.45,2.45,1.5,1.14,2.15,1.6,True,True,True,True,False,False,False,True,False,False,True
177916,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Everton:Liverpool,Everton,Liverpool,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
56803,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Leeds:Crystal Palace,Leeds,Crystal Palace,2,0,2,1.5,2.55,1.45,1.14,2.15,1.6,True,True,True,False,True,True,False,True,True,False,False
56804,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Liverpool:Brighton,Liverpool,Brighton,0,1,1,1.3,1.85,1.9,1.3,2.15,1.65,True,True,False,False,True,True,False,True,False,False,True
56809,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Manchester Blue:Fulham,Manchester Blue,Fulham,3,0,3,1.18,1.55,2.3,1.45,2.25,1.55,True,True,True,True,False,True,False,True,True,False,False
177911,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:ManchesterRed:LondonGuns,Manchester Red,London Guns,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
177915,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Newcastle:Fulham,Newcastle,Fulham,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
56808,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Tottenham:Newcastle,Tottenham,Newcastle,2,2,4,1.2,1.75,2.0,1.4,1.9,1.85,True,True,True,True,False,False,True,False,False,True,False
177914,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Tottenham:Bournemouth,Tottenham,Bournemouth,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
177910,VFLM 5231,vf:season:3095391,19,vf:match:season:vflm5231:md:19:Wolverhampton:CrystalPalace,Wolverhampton,Crystal Palace,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
56805,VFLM 5231,vf:season:3095391,19,vf:season:3095391:19:Wolverhampton:London Guns,Wolverhampton,London Guns,1,2,3,1.16,1.55,2.3,1.55,1.55,2.35,True,True,True,True,False,True,True,False,False,False,True
56813,VFLM 5231,vf:season:3095391,20,vf:season:3095391:20:Aston Villa:London Guns,Aston Villa,London Guns,2,0,2,1.35,2.15,1.65,1.2,1.85,1.85,True,True,True,False,True,True,False,True,True,False,False
177908,VFLM 5231,vf:season:3095391,20,vf:match:season:vflm5231:md:20:Bournemouth:Everton,Bournemouth,Everton,0,4,4,,,,,,,False,True,True,True,False,False,False,True,False,False,True
56818,VFLM 5231,vf:season:3095391,20,vf:season:3095391:20:Brighton:Everton,Brighton,Everton,1,0,1,1.55,2.55,1.45,1.15,2.15,1.6,True,True,False,False,True,True,False,True,True,False,False
56817,VFLM 5231,vf:season:3095391,20,vf:season:3095391:20:Chelsea:Leeds,Chelsea,Leeds,3,3,6,1.3,2.1,1.65,1.22,2.35,1.55,True,True,True,True,False,False,True,False,False,True,False
56815,VFLM 5231,vf:season:3095391,20,vf:season:3095391:20:Crystal Palace:Liverpool,Crystal Palace,Liverpool,1,2,3,1.22,1.7,2.05,1.35,1.85,1.85,True,True,True,True,False,True,True,False,False,False,True
177903,VFLM 5231,vf:season:3095391,20,vf:match:season:vflm5231:md:20:CrystalPalace:Tottenham,Crystal Palace,Tottenham,2,5,7,,,,,,,False,True,True,True,False,False,True,False,False,False,True
