event_id,actual_odd,total_goals,p_odd_from_correct_score,cs_lines,p_odd_oe_market,p_odd_exact_goals,p_over25,gap_cs_minus_oe,cs_pick_odd,oe_pick_odd
vf:match:1404268953,0,4,0.4922756562954699,16,0.48611111111111105,0.47713635417726197,0.41558441558441556,0.006164545184358827,0,0
vf:match:1404268949,1,5,0.5125958336423785,16,0.5,0.47419794012576766,0.6375000000000001,0.012595833642378484,1,1
vf:match:1404268946,0,4,0.50879747190874,16,0.5068493150684932,0.49525244154064324,0.6153846153846154,0.0019481568402468508,1,1
vf:match:1404268938,0,0,0.4878713226459643,16,0.48611111111111105,0.47461743386537103,0.5199999999999999,0.0017602115348532288,0,0
vf:match:1404268937,0,2,0.5197919875615219,16,0.5138888888888888,0.49163946964687283,0.625,0.005903098672633056,1,1
vf:match:1404268934,1,5,0.5150627905158519,16,0.5138888888888888,0.5043932312350597,0.5405405405405405,0.0011739016269630698,1,1
vf:match:1404268925,0,4,0.5304626630880426,16,0.5138888888888888,0.5115664146269607,0.5540540540540541,0.016573774199153735,1,1
vf:match:1404268915,0,2,0.48794915110882464,16,0.48611111111111105,0.46275400802490185,0.5974025974025974,0.001838039997713592,0,0
vf:match:1404268909,0,0,0.48263672038055017,16,0.48611111111111105,0.4766200745475887,0.5466666666666666,-0.0034743907305608834,0,0
vf:match:1404268898,0,0,0.48453851316114444,15,0.4722222222222222,0.4728550738979443,0.35802469135802467,0.012316290938922225,0,0
vf:match:1404268896,0,4,0.49172057708645023,16,0.49315068493150677,0.4812950829058216,0.5405405405405405,-0.0014301078450565385,0,0
vf:match:1404268893,0,6,0.4904401711297793,15,0.48611111111111105,0.47425912207724485,0.43421052631578944,0.004329060018668229,0,0
vf:match:1404268892,1,3,0.47995015284061243,16,0.4794520547945205,0.47108018184456224,0.4864864864864864,0.0004980980460919104,0,0
vf:match:1404268891,0,0,0.49925513954398254,16,0.5,0.49565730729985075,0.38461538461538464,-0.0007448604560174599,0,1
vf:match:1404268881,1,3,0.49334203967205964,16,0.49315068493150677,0.4710857700233524,0.5844155844155844,0.00019135474055287371,0,0
vf:match:1404268876,0,2,0.4945848341834049,16,0.48611111111111105,0.48675651089925903,0.42105263157894735,0.008473723072293826,0,0
vf:match:1404268875,1,5,0.5286465459530636,16,0.5277777777777778,0.5281073687071479,0.45945945945945943,0.0008687681752858056,1,1
vf:match:1404268869,0,4,0.5248527128349293,15,0.5,0.4818491732289334,0.5733333333333334,0.02485271283492929,1,1
vf:match:1404268864,1,1,0.505994663892967,16,0.5,0.5011071245695595,0.3974358974358974,0.005994663892966989,1,1
vf:match:1404268848,1,3,0.5019539245710928,16,0.48611111111111105,0.48404144311431363,0.44594594594594594,0.01584281345998173,1,0
vf:match:1404268847,1,3,0.4794430926641819,16,0.4794520547945205,0.4729666178471956,0.4864864864864864,-8.962130338630026e-06,0,0
vf:match:1404268841,1,1,0.4638536714288432,16,0.45833333333333337,0.4457457528623727,0.527027027027027,0.005520338095509836,0,0
vf:match:1404268835,1,3,0.497183215857391,16,0.5,0.493260587697805,0.35802469135802467,-0.002816784142608997,0,1
vf:match:1404268834,0,2,0.491608287566904,16,0.5,0.48777691103644333,0.41558441558441556,-0.008391712433095999,0,1
vf:match:1404268829,0,4,0.4999949461004822,16,0.5,0.4809395385041954,0.5921052631578947,-5.053899517826199e-06,0,1
vf:match:1404268825,0,0,0.48306540671986964,16,0.48611111111111105,0.48043907025708493,0.43421052631578944,-0.0030457043912414106,0,0
vf:match:1404268820,1,5,0.5098915335525507,16,0.5138888888888888,0.5102820912294195,0.4078947368421052,-0.00399735533633816,1,1
vf:match:1404268819,1,1,0.51840484727998,15,0.5068493150684932,0.5024531387518401,0.3536585365853659,0.011555532211486863,1,1
vf:match:1404263458,0,2,0.4926345133840324,15,0.48611111111111105,0.4669541531755051,0.5789473684210527,0.006523402272921364,0,0
vf:match:1404263456,0,2,0.49609637575994825,16,0.5,0.4921689623130973,0.4078947368421052,-0.0039036242400517507,0,1
vf:match:1404263454,0,2,0.4745480395959923,16,0.48611111111111105,0.47897023744806205,0.35802469135802467,-0.011563071515118761,0,0
vf:match:1404263444,1,3,0.4622893571727309,16,0.45833333333333337,0.4549616092852575,0.38461538461538464,0.003956023839397527,0,0
vf:match:1404263438,0,0,0.4598944951844455,16,0.4657534246575343,0.45912175549831585,0.33333333333333337,-0.005858929473088803,0,0
vf:match:1404263435,0,2,0.5055098862075126,16,0.5,0.4927129293463819,0.6103896103896104,0.005509886207512582,1,1
vf:match:1404263430,0,4,0.5010576093229253,16,0.5,0.49445097482800004,0.42105263157894735,0.0010576093229253125,1,1
vf:match:1404263424,1,1,0.49332669404209406,16,0.5,0.4812950829058216,0.5405405405405405,-0.0066733059579059395,0,1
vf:match:1404263421,0,4,0.5547342988630474,16,0.5277777777777778,0.5174694935096228,0.527027027027027,0.02695652108526958,1,1
vf:match:1404263411,1,1,0.5030013457934361,16,0.5,0.5000696670810643,0.35802469135802467,0.0030013457934361387,1,1
vf:match:1404263408,1,3,0.4978769186469456,16,0.48611111111111105,0.4720896915571093,0.5066666666666666,0.01176580753583456,0,0
vf:match:1404263407,0,6,0.5052063187646307,16,0.5068493150684932,0.49930870947625877,0.4533333333333333,-0.0016429963038624429,1,1
vf:match:1404263406,0,4,0.47427946204889665,16,0.4722222222222222,0.4706694307168125,0.375,0.0020572398266744396,0,0
vf:match:1404263403,1,1,0.4907451715934125,16,0.4794520547945205,0.47211945330604843,0.5,0.011293116798892,0,0
vf:match:1404263391,0,2,0.5074687510361899,16,0.5,0.5009749100093,0.48,0.007468751036189936,1,1
vf:match:1404263388,0,2,0.5505656558940161,16,0.5479452054794521,0.5376994782643013,0.5657894736842105,0.002620450414563935,1,1
vf:match:1404263387,0,2,0.5306865940064006,16,0.5068493150684932,0.5005086369628984,0.5135135135135135,0.023837278937907436,1,1
vf:match:1404263386,0,2,0.5262162609409827,16,0.5277777777777778,0.5113257919599032,0.5466666666666666,-0.0015615168367950627,1,1
vf:match:1404263385,0,2,0.5012572319762318,16,0.5,0.5026541758423007,0.3414634146341463,0.001257231976231843,1,1
vf:match:1404263374,1,3,0.4947570474951596,16,0.49315068493150677,0.47058386948892766,0.5844155844155844,0.001606362563652819,0,0
vf:match:1404263369,0,2,0.5259017683183423,16,0.5138888888888888,0.5188381132814918,0.35802469135802467,0.012012879429453505,1,1
vf:match:1404263368,1,3,0.49165373707470167,16,0.48611111111111105,0.4899705879459034,0.3373493975903614,0.005542625963590619,0,0
vf:match:1404263367,1,3,0.5052824188901386,16,0.5,0.49317656808068244,0.4864864864864864,0.005282418890138585,1,1
vf:match:1404263366,1,3,0.45363617678902096,16,0.45833333333333337,0.4528883595248271,0.5135135135135135,-0.004697156544312409,0,0
vf:match:1404263364,0,4,0.4970002977168707,16,0.48611111111111105,0.4773431025471174,0.5466666666666666,0.01088918660575966,0,0
vf:match:1404263360,0,4,0.49568597737870096,15,0.48611111111111105,0.4692684466540438,0.45945945945945943,0.00957486626758991,0,0
vf:match:1404263359,1,1,0.5025134090974752,16,0.5,0.4883791325654895,0.45945945945945943,0.0025134090974752166,1,1
vf:match:1404263358,0,6,0.5173878849170588,16,0.5138888888888888,0.508521786140576,0.4864864864864864,0.003498996028169943,1,1
vf:match:1404263348,0,2,0.49972475101225905,16,0.48611111111111105,0.4829350273985451,0.44594594594594594,0.013613639901148,0,0
vf:match:1404263339,0,2,0.523701965649773,16,0.5138888888888888,0.5000341127781376,0.6202531645569621,0.009813076760884165,1,1
vf:match:1404263338,0,2,0.518621948441408,16,0.5205479452054794,0.5118389422548136,0.44594594594594594,-0.0019259967640714581,1,1
vf:match:1404263337,0,2,0.5324951172949846,16,0.5138888888888888,0.5160487274679053,0.43421052631578944,0.018606228406095715,1,1
vf:match:1404263335,0,4,0.5052261289239874,16,0.5,0.48983631808688066,0.5405405405405405,0.005226128923987439,1,1
vf:match:1404263324,0,0,0.4935475908277654,16,0.48611111111111105,0.48528814670510423,0.36250000000000004,0.007436479716654343,0,0
vf:match:1404263323,0,4,0.49593029049111637,15,0.48611111111111105,0.4899960605400583,0.3974358974358974,0.009819179380005316,0,0
vf:match:1404263312,0,2,0.48073488940941983,16,0.4722222222222222,0.47093096650773464,0.32941176470588235,0.00851266718719762,0,0
vf:match:1404263302,0,6,0.4622256382725032,16,0.45833333333333337,0.44442555275117884,0.527027027027027,0.0038923049391698106,0,0
vf:match:1404263301,0,2,0.5034811111119634,16,0.5,0.4966330470410051,0.43421052631578944,0.003481111111963364,1,1
vf:match:1404263299,0,4,0.4702352511012854,16,0.45833333333333337,0.4398382534753619,0.5135135135135135,0.01190191776795202,0,0
vf:match:1404263287,0,2,0.49377658287633724,16,0.49315068493150677,0.4876366270286381,0.42105263157894735,0.000625897944830478,0,0
vf:match:1404263285,1,3,0.5040951613282286,16,0.5,0.48447733284587835,0.5921052631578947,0.004095161328228625,1,1
vf:match:1404263280,1,3,0.5378074830120767,16,0.5277777777777778,0.526445615766105,0.3670886075949367,0.010029705234298913,1,1
vf:match:1404263277,0,2,0.4787698254420504,16,0.4794520547945205,0.46960680500566465,0.4533333333333333,-0.0006822293524701428,0,0
vf:match:1404263267,1,1,0.5121168941392947,16,0.5068493150684932,0.5057758535638359,0.47297297297297297,0.0052675790708015535,1,1
vf:match:1404263265,1,1,0.4697893258163401,16,0.4722222222222222,0.4614106344037142,0.38961038961038963,-0.0024328964058821234,0,0
vf:match:1404263262,0,4,0.50251465954604,16,0.5138888888888888,0.47375395425544825,0.6585365853658537,-0.011374229342848818,1,1
vf:match:1404263257,1,3,0.4979951464869923,16,0.5138888888888888,0.48903831355142846,0.56,-0.01589374240189656,0,1
vf:match:1404263256,0,4,0.505856970638638,16,0.5,0.5005429477432731,0.4025974025974026,0.005856970638637993,1,1
vf:match:1404263255,0,2,0.5321643147730475,16,0.5205479452054794,0.5129307782761736,0.5844155844155844,0.011616369567568063,1,1
vf:match:1404263253,0,2,0.4898110490125842,16,0.4794520547945205,0.47102642116564475,0.56,0.010358994218063688,0,0
vf:match:1404263251,1,3,0.4883097921937584,16,0.48611111111111105,0.46407399923905096,0.5974025974025974,0.002198681082647369,0,0
vf:match:1404263249,1,1,0.49144175724937733,14,0.5,0.49168736804548463,0.3068181818181818,-0.008558242750622669,0,1
vf:match:1404263248,1,5,0.4826434776896593,15,0.4722222222222222,0.4727240410740679,0.35802469135802467,0.010421255467437107,0,0
vf:match:1404263245,1,5,0.48963126159686954,16,0.4657534246575343,0.4483804310596379,0.56,0.023877836939335262,0,0
vf:match:1404263244,1,5,0.5361933107486844,16,0.5277777777777778,0.5147549700540587,0.5466666666666666,0.00841553297090658,1,1
vf:match:1404263243,1,1,0.5221989358316672,15,0.5138888888888888,0.5126970848526852,0.28260869565217395,0.00831004694277837,1,1
vf:match:1404259588,1,1,0.48164668211787626,16,0.48611111111111105,0.47024376409257773,0.5466666666666666,-0.0044644289932347925,0,0
vf:match:1404259586,0,4,0.47311014277682817,16,0.4722222222222222,0.4643896713919782,0.41558441558441556,0.0008879205546059588,0,0
vf:match:1404259584,1,1,0.5056604992075721,16,0.5138888888888888,0.47652277719021496,0.6585365853658537,-0.008228389681316783,1,1
vf:match:1404259579,1,1,0.49994741668587395,16,0.5,0.4946911489150001,0.44,-5.258331412605344e-05,0,1
vf:match:1404259577,0,2,0.47345338374978124,16,0.4722222222222222,0.4699284791368898,0.4266666666666667,0.0012311615275590326,0,0
vf:match:1404259575,0,2,0.503797812619001,16,0.49315068493150677,0.4847016870928453,0.625,0.010647127687494262,1,0
vf:match:1404259574,0,2,0.49182536425702894,16,0.48611111111111105,0.47693273547331055,0.41558441558441556,0.005714253145917891,0,0
vf:match:1404259572,1,3,0.46136571801928117,16,0.45833333333333337,0.4424468986649853,0.527027027027027,0.0030323846859477976,0,0
vf:match:1404259569,0,6,0.5068001637961622,16,0.5,0.49333390130326676,0.4864864864864864,0.0068001637961622174,1,1
vf:match:1404259565,1,3,0.49542184296023295,16,0.49315068493150677,0.49095472118691613,0.3373493975903614,0.0022711580287261834,0,0
vf:match:1404259562,1,5,0.5010624011311826,16,0.48611111111111105,0.4842218359485494,0.44594594594594594,0.014951290020071561,1,0
vf:match:1404259561,1,1,0.46881043022661584,16,0.4722222222222222,0.4583093749123448,0.43421052631578944,-0.0034117919956063725,0,0
vf:match:1404259552,1,3,0.5051460870295765,15,0.5,0.4965197524884849,0.36250000000000004,0.005146087029576529,1,1
vf:match:1404259551,0,6,0.5230279265491921,16,0.5205479452054794,0.5241089572105936,0.47297297297297297,0.002479981343712634,1,1
vf:match:1404259548,1,5,0.5057710001316845,16,0.49315068493150677,0.4776448229853778,0.6202531645569621,0.012620315200177756,1,0
vf:match:1404259545,1,1,0.5602535679270584,16,0.5342465753424658,0.5197776317553477,0.527027027027027,0.026006992584592603,1,1
vf:match:1404259544,1,3,0.49088391676943044,16,0.5,0.4827340246158862,0.5405405405405405,-0.00911608323056956,0,1
vf:match:1404259542,0,2,0.49520576918341896,15,0.48611111111111105,0.4692684466540438,0.45945945945945943,0.009094658072307915,0,0
vf:match:1404259540,1,1,0.4903449872061442,16,0.49315068493150677,0.49015731278591324,0.38461538461538464,-0.0028056977253625437,0,0
vf:match:1404259535,1,3,0.49041789818065157,16,0.5,0.4946511100443566,0.47297297297297297,-0.009582101819348432,0,1
vf:match:1404259525,1,1,0.5218028105707821,16,0.5138888888888888,0.5112637270746712,0.4864864864864864,0.00791392168189331,1,1
vf:match:1404259518,0,2,0.5231191833086529,15,0.48611111111111105,0.476860647949629,0.5657894736842105,0.037008072197541875,1,0
vf:match:1404259517,0,4,0.4748535169102469,16,0.4722222222222222,0.46327304208986253,0.45945945945945943,0.002631294688024699,0,0
vf:match:1404259514,0,2,0.5327223944461995,16,0.5277777777777778,0.5215627271706152,0.45945945945945943,0.00494461666842172,1,1
vf:match:1404259513,0,0,0.5145701234157013,16,0.5138888888888888,0.5149091069813161,0.35802469135802467,0.0006812345268124576,1,1
vf:match:1404259510,0,2,0.49322327509783875,16,0.5,0.48883498165649025,0.4533333333333333,-0.006776724902161246,0,1
vf:match:1404259506,1,1,0.4935475908277654,16,0.48611111111111105,0.4892743155578137,0.36250000000000004,0.007436479716654343,0,0
vf:match:1404259496,0,0,0.47502803652951126,16,0.48611111111111105,0.4781715018634582,0.35802469135802467,-0.011083074581599794,0,0
vf:match:1404259491,1,3,0.4988823526665922,16,0.48611111111111105,0.4671808843840331,0.56,0.01277124155548115,0,0
vf:match:1404259487,1,1,0.49746447511242364,16,0.5,0.48690560772113173,0.527027027027027,-0.002535524887576357,0,1
vf:match:1404259486,1,3,0.5195156396706998,16,0.5138888888888888,0.5084772726235759,0.5135135135135135,0.005626750781810963,1,1
vf:match:1404259485,1,3,0.5026419257288868,16,0.5068493150684932,0.5037385284815856,0.3414634146341463,-0.004207389339606404,1,1
vf:match:1404259482,1,3,0.4837984168383964,16,0.4794520547945205,0.47325001397256866,0.33333333333333337,0.004346362043875895,0,0
vf:match:1404259480,1,1,0.5349375085259196,16,0.5277777777777778,0.5129895400913383,0.5466666666666666,0.0071597307481418015,1,1
vf:match:1404259474,1,3,0.46937176858844265,16,0.4722222222222222,0.4444464298373994,0.5657894736842105,-0.0028504536337795594,0,0
vf:match:1404259456,1,3,0.48345975534725694,15,0.48611111111111105,0.4866727087129548,0.24796747967479674,-0.002651355763854113,0,0
vf:match:1404259436,1,3,0.5000691520037895,16,0.5068493150684932,0.4971330741370761,0.38461538461538464,-0.006780163064703637,1,1
vf:match:1404259433,0,4,0.5287451893618649,15,0.5138888888888888,0.4953885389211524,0.6823529411764706,0.014856300472976036,1,1
vf:match:1404259430,1,3,0.4963872696516713,15,0.48611111111111105,0.47044037869634703,0.5789473684210527,0.010276158540560243,0,0
vf:match:1404259428,0,2,0.522266531604385,16,0.5138888888888888,0.5003261851056006,0.6202531645569621,0.008377642715496125,1,1
vf:match:1404259426,1,3,0.461615832042331,16,0.4657534246575343,0.4611741437725164,0.3373493975903614,-0.0041375926152033005,0,0
vf:match:1404259421,0,4,0.490114441062287,16,0.48611111111111105,0.47803692197965286,0.5135135135135135,0.004003329951175971,0,0
vf:match:1404259418,1,3,0.5036995038056328,16,0.5,0.502710060112236,0.35802469135802467,0.0036995038056327756,1,1
vf:match:1404259413,0,4,0.5062295266382865,16,0.5,0.5011303078842007,0.4025974025974026,0.0062295266382864645,1,1
vf:match:1404259412,1,3,0.49333160617135013,16,0.4794520547945205,0.4643933778639909,0.5733333333333334,0.013879551376829613,0,0
vf:match:1404259407,0,0,0.4910326136125699,16,0.48611111111111105,0.48537370117457596,0.42105263157894735,0.004921502501458841,0,0
vf:match:1404259396,1,3,0.45662492701670226,16,0.45833333333333337,0.446604252121364,0.527027027027027,-0.0017084063166311059,0,0
vf:match:1404259387,0,2,0.5258285443038068,16,0.5138888888888888,0.5065699083489013,0.5540540540540541,0.011939655414917927,1,1
vf:match:1404259381,0,2,0.4789587615162272,16,0.4794520547945205,0.46936987300733407,0.4078947368421052,-0.0004932932782933386,0,0
vf:match:1404259379,1,3,0.47427946204889665,16,0.4722222222222222,0.4706694307168125,0.375,0.0020572398266744396,0,0
vf:match:1404259377,0,0,0.5055354432715873,16,0.5068493150684932,0.49752522754984907,0.5657894736842105,-0.0013138717969058966,1,1
vf:match:1404259376,0,4,0.5021023709507645,16,0.5138888888888888,0.5029445368491227,0.375,-0.011786517938124352,1,1
vf:match:1404259363,0,4,0.5381658913462468,16,0.5138888888888888,0.49261997354927345,0.7045454545454546,0.024277002457357977,1,1
vf:match:1404253442,0,4,0.5061707504073979,16,0.5,0.4931409517769443,0.6103896103896104,0.006170750407397896,1,1
vf:match:1404253441,1,3,0.5066038835801936,16,0.49315068493150677,0.48759931804749684,0.4533333333333333,0.013453198648686826,1,0
vf:match:1404253438,0,2,0.5088738071806133,16,0.49315068493150677,0.4896649916200633,0.5,0.01572312224910649,1,0
vf:match:1404253436,1,1,0.49219390008081854,16,0.48611111111111105,0.48775445543208035,0.38461538461538464,0.006082788969707487,0,0
vf:match:1404253431,1,1,0.5295338258546981,16,0.5,0.492985449248774,0.527027027027027,0.029533825854698104,1,1
vf:match:1404253426,1,7,0.5005830889756059,16,0.5,0.4866927217382866,0.5540540540540541,0.0005830889756058832,1,1
vf:match:1404253424,1,3,0.5043708724714232,16,0.5,0.502710060112236,0.35802469135802467,0.004370872471423204,1,1
vf:match:1404253413,0,4,0.49357418426687377,16,0.5,0.4833824413179337,0.49333333333333335,-0.006425815733126228,0,1
vf:match:1404253412,0,4,0.47419729378106135,16,0.4657534246575343,0.45873740533827007,0.56,0.00844386912352707,0,0
vf:match:1404253410,1,3,0.4901890271648698,16,0.48611111111111105,0.4752101417972403,0.4666666666666667,0.0040779160537587344,0,0
vf:match:1404253409,1,3,0.5344421475455,16,0.5342465753424658,0.5330424413568584,0.45945945945945943,0.00019557220303423328,1,1
vf:match:1404278412,1,1,0.4743473694539222,16,0.4722222222222222,0.46829053984373964,0.3373493975903614,0.0021251472316999864,0,0
vf:match:1404278403,0,2,0.5324654717529018,16,0.5138888888888888,0.49802098296276925,0.56,0.01857658286401298,1,1
vf:match:1404278400,0,4,0.47494807704915654,16,0.4722222222222222,0.4703334139070613,0.44,0.0027258548269343263,0,0
vf:match:1404278399,0,2,0.5093555799032468,16,0.5138888888888888,0.5090932794472329,0.41558441558441556,-0.004533308985642082,1,1
vf:match:1404278396,1,1,0.5056595704508009,16,0.5068493150684932,0.48340917901396985,0.6202531645569621,-0.0011897446176922788,1,1
vf:match:1404278394,0,4,0.502144795291064,16,0.5,0.5011071245695595,0.3974358974358974,0.002144795291064039,1,1
vf:match:1404278388,0,2,0.5074956249698694,16,0.5068493150684932,0.5050685243904498,0.43421052631578944,0.000646309901376263,1,1
vf:match:1404278382,1,1,0.5014818206222754,16,0.5,0.4868337518030077,0.5466666666666666,0.0014818206222754204,1,1
vf:match:1404278371,1,3,0.5114378864952754,16,0.5068493150684932,0.4893970077015405,0.6419753086419754,0.004588571426782262,1,1
vf:match:1404278368,0,2,0.4935475908277654,16,0.48611111111111105,0.48528814670510423,0.36250000000000004,0.007436479716654343,0,0
vf:match:1404278367,1,3,0.47707960214015777,16,0.4794520547945205,0.463776798764584,0.5199999999999999,-0.0023724526543627555,0,0
vf:match:1404278364,1,1,0.49546589225418297,16,0.5,0.4907230415919967,0.5333333333333333,-0.004534107745817029,0,1
vf:match:1404278363,0,2,0.49688991255061626,16,0.5,0.4883642272672034,0.5333333333333333,-0.003110087449383736,0,1
vf:match:1404278336,1,3,0.5122310245768682,16,0.5138888888888888,0.5093944085356297,0.4078947368421052,-0.0016578643120206404,1,1
vf:match:1404278332,0,4,0.49285622169230847,16,0.48611111111111105,0.47449638420314183,0.45945945945945943,0.006745110581197422,0,0
vf:match:1404278331,1,1,0.4816887661375484,16,0.4722222222222222,0.46733363473468614,0.375,0.009466543915326198,0,0
vf:match:1404278330,0,4,0.5119724326499262,16,0.5,0.48891160270651324,0.6375000000000001,0.011972432649926201,1,1
vf:match:1404278323,0,2,0.5156945444508949,16,0.5138888888888888,0.5077605794853657,0.4078947368421052,0.00180565556200607,1,1
vf:match:1404278317,0,2,0.4843052425420642,16,0.48611111111111105,0.47610004788482146,0.5466666666666666,-0.0018058685690468534,0,0
vf:match:1404278314,1,1,0.4987517692239242,16,0.5,0.49596047737211896,0.3414634146341463,-0.001248230776075776,0,1
vf:match:1404278310,1,5,0.4961253351850435,16,0.48611111111111105,0.47598355383814533,0.5466666666666666,0.010014224073932432,0,0
vf:match:1404278305,0,2,0.5055947822402954,16,0.48611111111111105,0.4733084210243125,0.6153846153846154,0.019483671129184366,1,0
vf:match:1404278304,0,2,0.4984746274200311,16,0.5,0.49011595262905494,0.44594594594594594,-0.0015253725799688755,0,1
vf:match:1404278299,0,2,0.5257355083134907,16,0.5068493150684932,0.5037642072389076,0.5,0.018886193244997518,1,1
vf:match:1404278290,1,3,0.5090198537606805,16,0.5,0.4861970835654572,0.5135135135135135,0.009019853760680485,1,1
vf:match:1404278289,1,3,0.5173878849170588,16,0.5138888888888888,0.5083133083890321,0.48,0.003498996028169943,1,1
vf:match:1404278288,1,5,0.5082038576573814,16,0.5138888888888888,0.49854453002197674,0.4533333333333333,-0.005685031231507431,1,1
vf:match:1404278285,0,6,0.5410769588158014,16,0.5342465753424658,0.5323561149366377,0.44,0.006830383473335644,1,1
vf:match:1404278284,1,3,0.5008769784839826,15,0.48611111111111105,0.46298850211530906,0.5657894736842105,0.014765867372871555,1,0
vf:match:1404278282,1,1,0.5484844113321046,16,0.5138888888888888,0.5009170530271001,0.5974025974025974,0.03459552244321573,1,1
vf:match:1404278279,1,1,0.5006321255106597,16,0.5,0.48724867642577274,0.4666666666666667,0.0006321255106597201,1,1
vf:match:1404278276,1,1,0.5154054732851914,16,0.5138888888888888,0.4971574917183596,0.6463414634146342,0.0015165843963025338,1,1
vf:match:1404278274,1,1,0.48238567259274723,16,0.4794520547945205,0.4696765766980368,0.3974358974358974,0.0029336177982267064,0,0
vf:match:1404278272,0,4,0.4923947305045354,15,0.4794520547945205,0.4667326860410665,0.45945945945945943,0.012942675710014895,0,0
vf:match:1404278265,1,3,0.4877821783760633,16,0.4722222222222222,0.4709424235583241,0.4533333333333333,0.015559956153841092,0,0
vf:match:1404278255,1,3,0.4709812934567055,16,0.4722222222222222,0.461256558055935,0.43421052631578944,-0.0012409287655167356,0,0
vf:match:1404278254,0,2,0.5282287164722376,16,0.5068493150684932,0.5064456874935673,0.4666666666666667,0.02137940140374439,1,1
vf:match:1404278252,0,4,0.4796905607866011,16,0.48611111111111105,0.47917974459126805,0.36250000000000004,-0.006420550324509944,0,0
vf:match:1404278247,1,3,0.4808388641630987,16,0.4794520547945205,0.4729666178471956,0.4864864864864864,0.0013868093685781568,0,0
vf:match:1404278239,0,0,0.49079910375821173,16,0.49315068493150677,0.4840560194053426,0.5466666666666666,-0.0023515811732950365,0,0
vf:match:1404278237,0,2,0.4970120130781705,16,0.5068493150684932,0.5009410459508031,0.45945945945945943,-0.009837301990322678,0,1
vf:match:1404278231,0,2,0.5334347397813111,16,0.5138888888888888,0.5098027102552117,0.56,0.019545850892422223,1,1
vf:match:1404278224,0,4,0.4921092564347266,16,0.49315068493150677,0.4885608418069572,0.4078947368421052,-0.0010414284967801835,0,0
vf:match:1404278223,0,2,0.5005096704344558,16,0.5,0.4886344942557449,0.5657894736842105,0.0005096704344558223,1,1
vf:match:1404278211,1,1,0.49145836052130376,15,0.4794520547945205,0.47139624492728455,0.42105263157894735,0.01200630572678324,0,0
vf:match:1404278208,1,3,0.5071653657351134,16,0.5138888888888888,0.5005812061189381,0.5657894736842105,-0.006723523153775446,1,1
vf:match:1404278207,0,2,0.4956613114654085,16,0.5,0.48430583421538287,0.4533333333333333,-0.004338688534591517,0,1
vf:match:1404278206,0,2,0.4816515569053481,15,0.4722222222222222,0.4705400386884705,0.35802469135802467,0.0094293346831259,0,0
vf:match:1404278204,1,1,0.5091181246949011,16,0.5,0.5022106930699609,0.47297297297297297,0.009118124694901142,1,1
vf:match:1404278203,0,2,0.4767343783349043,16,0.4722222222222222,0.47116531383591015,0.375,0.004512156112682075,0,0
vf:match:1404278201,0,4,0.5247679942910326,15,0.5205479452054794,0.5160526879345242,0.28571428571428575,0.004220049085553179,1,1
vf:match:1404272371,1,3,0.5644994717312304,16,0.5416666666666666,0.5220195042733207,0.6025641025641025,0.022832805064563755,1,1
vf:match:1404272367,0,2,0.47947796719667873,16,0.4794520547945205,0.47503409292090526,0.4533333333333333,2.5912402158212444e-05,0,0
vf:match:1404272362,1,5,0.4967045945296999,15,0.48611111111111105,0.47044037869634703,0.5789473684210527,0.010593483418588845,0,0
vf:match:1404272359,0,4,0.4993605040371303,15,0.4722222222222222,0.45285265670347563,0.6202531645569621,0.027138281814908072,0,0
vf:match:1404272357,0,0,0.4958368503223264,16,0.5,0.4878748604643226,0.44,-0.0041631496776736165,0,1
vf:match:1404272356,0,6,0.5078156792004727,16,0.5,0.4887049194267537,0.5405405405405405,0.007815679200472658,1,1
vf:match:1404272351,0,2,0.5125046432829047,16,0.5138888888888888,0.5077605794853657,0.4078947368421052,-0.001384245605984158,1,1
vf:match:1404272350,1,3,0.502390839778684,16,0.5,0.4819092483587693,0.5921052631578947,0.0023908397786840396,1,1
vf:match:1404272349,1,3,0.502144795291064,16,0.5,0.5011071245695595,0.3974358974358974,0.002144795291064039,1,1
vf:match:1404272346,1,1,0.49448593199892193,15,0.48611111111111105,0.4697158110297648,0.45945945945945943,0.008374820887810885,0,0
vf:match:1404272339,0,2,0.4768307154762048,16,0.48611111111111105,0.4781715018634582,0.35802469135802467,-0.009280395634906236,0,0
vf:match:1404272338,0,2,0.5199276400385939,16,0.5138888888888888,0.5030836176750444,0.5733333333333334,0.0060387511497050905,1,1
vf:match:1404272332,1,1,0.46911439870741956,16,0.4722222222222222,0.4614106344037142,0.38961038961038963,-0.0031078235148026545,0,0
vf:match:1404272329,1,5,0.5068506403677776,16,0.5138888888888888,0.48755860968841025,0.625,-0.0070382485211112344,1,1
vf:match:1404272328,1,3,0.5267813325514413,16,0.5138888888888888,0.5128532922028785,0.3974358974358974,0.012892443662552489,1,1
vf:match:1404272323,0,2,0.473056859504539,16,0.4722222222222222,0.46621212410736046,0.3373493975903614,0.000834637282316808,0,0
vf:match:1404272311,0,2,0.48453851316114444,15,0.4722222222222222,0.4705400386884705,0.35802469135802467,0.012316290938922225,0,0
vf:match:1404272303,1,1,0.49662694961313586,16,0.5,0.4911675181271511,0.42105263157894735,-0.0033730503868641404,0,1
vf:match:1404272295,0,2,0.4919527719099096,16,0.4794520547945205,0.46950391348422194,0.56,0.012500717115389082,0,0
